StructureID,StructureName,Longitude,Latitude
INV280,PICNIC PARK BRIDGE,-61.165834,46.281706
INV281,POCKY #1 BRIDGE,-61.177404,46.293435
INV282,WILLIAMS BRIDGE,-61.122109,46.235487
INV283,LOCH SLOY BRIDGE,-61.142349,46.211493
INV284,CAPTAIN ALLAN BRIDGE,-61.150202,46.274687
INV285,TWIN ROCK BRIDGE,-61.145495,46.142811
INV286,HEAD LAKE BRIDGE,-61.10855,46.048646
INV287,GILLANDERS MOUNTAIN ROAD #1 BRIDGE,-61.142116,46.143526
INV288,GILLANDERS MOUNTAIN ROAD #2 BRIDGE,-61.140094,46.143799
INV289,MOUNTAIN ROAD BRIDGE,-61.2483,46.1921
INV290,W.S.S.W. ROAD BRIDGE,-61.154346,46.201732
INV291,PIPERS GLEN BRIDGE,-61.11789,46.20267
INV292,COOPER BROOK BRIDGE,-61.109972,46.189739
INV293,POCKY #2 CULVERT,-61.181551,46.292547
INV294,MacEACHERN BRIDGE,-61.260788,46.251384
INV295,BROAD COVE MARSH BRIDGE,-61.268567,46.264082
INV296,SIGHT POINT BRIDGE,-61.410866,46.190463
INV297,FOOTE CAPE #1 BRIDGE,-61.28853,46.183444
INV298,CAPE FOOT CULVERT,-61.290834,46.183947
INV299,FOOTE CAPE #2 BRIDGE,-61.3053,46.184825
INV300,LAKE AINSLIE SOUTH SIDE BRIDGE,-61.118304,46.043335
INV301,CLAVERHOUSE BRIDGE,-61.142852,46.075589
INV302,AINSLIE CHAPEL BRIDGE,-61.21152,46.111674
INV303,LAKE AINSLIE CHAPEL #1 BRIDGE,-61.269688,46.073225
INV304,LAKE AINSLIE CHAPEL #2 BRIDGE,-61.283794,46.066172
INV305,CENTREVILLE #1 BRIDGE,-61.263725,46.055641
INV306,CENTREVILLE #2 BRIDGE,-61.252809,46.057715
INV307,BLACKSTONE #1 BRIDGE,-61.31564,46.133215
INV308,BLACKSTONE #2 BRIDGE,-61.282789,46.147661
INV309,MacINNON ROAD BRIDGE,-61.258001,46.105313
INV312,NORTH EAST MABOU ROAD BRIDGE,-61.405004,46.087598
INV313,MacDONALD GLEN BRIDGE,-61.453233,46.139327
INV314,MILL VALLEY BROOK #1 BRIDGE,-61.089988,46.407993
INV315,MILL VALLEY BROOK #2 BRIDGE,-61.091712,46.407081
INV316,MILL VALLEY BROOK #3 BRIDGE,-61.096216,46.406495
INV317,STUBBERT ROAD BRIDGE,-61.015385,46.290164
INV318,GLENORA CULVERT,-61.345993,46.122453
INV319,GLENVILLE CULVERT,-61.312634,46.157511
INV320,MACKINNON #1 BRIDGE,-61.4488,46.1426
INV321,MAC KINNON # 2 BRIDGE,-61.432413,46.144625
INV322,FINLAY POINT WHARF BRIDGE,-61.460873,46.134202
INV323,GLENDYER BROOK CULVERT,-61.31537,46.117504
INV325,MARSH BROOK ROAD TRUSS,-61.035737,46.383547
INV326,MARSH BROOK ROAD #2 BRIDGE,-61.003934,46.372428
INV327,HINKLEY GLEN #2 BRIDGE,-60.759286,46.846562
INV328,HINKLEY GLEN #3 BRIDGE,-60.748892,46.83878
INV329,KENNEDY BIG BROOK #1 BRIDGE,-61.168886,45.813914
INV330,KENNEDY BIG BROOK #2 BRIDGE,-61.159479,45.810917
INV331,RANKINS BROOK BRIDGE,-61.349257,46.210025
INV332,SALTWATER BROOK #2 BRIDGE,-61.107185,45.967645
INV333,Abbie Culvert,-61.143109,45.838545
INV335,Blues Cove Brook Culvert #2,-61.097771,45.902612
INV336,Cameron's Brook Culvert,-61.141477,46.28748
INV337,CHETICAMP RIVER BRIDGE,-60.954394,46.647379
INV338,MacLeod #3 Bridge,-61.0006,46.195
INV339,Broad Cove Marsh Culvert,-61.259542,46.289706
INV340,Park Culvert,-61.165297,46.28246
INV342,NE Margaree Overflow,-60.995693,46.338671
INV343,Rotary Overhead Sign #10,-61.40502,45.647198
INV345,Rotary Overhead Sign #12,-61.404437,45.647148
INV347,Rotary Overhead Sign #14,-61.404658,45.646558
INV348,Morley Brook Culvert,-61.208906,45.836974
INV349,Roseburn Culvert,-61.290735,46.000934
KIN001,Auburn  Bridge,-64.839845,45.025082
KIN002,Avery Bridge,-64.874251,45.017798
KIN003,Horton Bridge,-64.26991,45.100934
KIN005,Sam Parker Bridge,-64.812368,45.029549
KIN006,Forest Home,-64.517031,44.934946
KIN007,Gaspereaux River Bridge,-64.532427,44.991856
KIN008,Alcorn Bridge,-64.724596,45.052918
KIN009,Perry Atwell Bridge,-64.398573,44.995996
KIN010,Alyesford Lake Bridge,-64.671506,44.974633
KIN011,Banks,-64.912483,44.959067
KIN012,Bear Brook Bridge,-64.797609,45.15142
KIN015,Bishop Bridge,-64.948305,45.001327
KIN016,Bowles  Bridge,-64.599436,45.084714
KIN017,Cambridge Bridge,-64.635398,45.064909
KIN019,Card Bridge,-64.571862,45.121287
KIN021,Cogswell ( Bligh )  Bridge,-64.585339,45.112985
KIN022,Cogswell  Bridge,-64.588483,45.110578
KIN023,Collins Bridge,-64.810247,45.028303
KIN024,Condon East Bridge,-64.747768,45.058465
KIN026,Curry Bridge,-64.272286,45.05897
KIN027,Creamer  Bridge,-64.799649,44.966738
KIN028,Ernest Eaton  Bridge,-64.592278,45.087915
KIN032,Glebe Bridge,-64.885156,44.997694
KIN033,Greenfield Multiplate Bridge,-64.325173,45.011835
KIN034,Griffin   Bridge,-64.824627,45.000429
KIN035,Grand Dyke Bridge,-64.438851,45.122404
KIN037,Harris Bridge,-64.835777,45.026764
KIN038,Harbourville Bridge,-64.810075,45.151249
KIN039,Hillaton Bridge,-64.431272,45.152349
KIN040,Hussey   Bridge,-64.971483,45.08889
KIN041,Jackson Bridge,-64.601461,45.065601
KIN042,Kinnie  Bridge,-64.353175,45.067957
KIN043,Kinnie # 2 Bridge,-64.383036,45.062331
KIN044,Kingston Bridge,-64.944341,44.978579
KIN045,Kingston Village  Bridge,-64.942396,44.966339
KIN047,Lovett Bridge,-64.57691,45.085253
KIN048,Lowe Bridge,-64.750632,44.716848
KIN049,Lumsden Bridge,-64.378477,44.983922
KIN050,Manning Spinney Multiplate Bridge,-64.896374,44.970267
KIN051,Meekins Culvert Bridge,-64.851999,45.120517
KIN052,Middle Dyke Bridge,-64.478476,45.112465
KIN053,MicMac Multiplate  Bridge,-64.224312,45.042834
KIN054,Millville Bridge,-64.823084,45.002046
KIN055,Miner Bridge,-64.288806,45.087512
KIN057,Morton #2 Bridge,-64.744778,45.064183
KIN058,Musgrave Bridge,-64.856427,45.014937
KIN059,McCormack Bridge,-64.743069,44.761804
KIN060,McMaster  Bridge,-64.891484,44.950244
KIN063,Old Baxter Mill Bridge,-64.528407,45.226153
KIN064,Palmer Bridge,-64.861188,45.006841
KIN065,Parker  Bridge,-64.638481,45.081569
KIN067,Pearson Bridge,-64.904533,44.958734
KIN068,John Doyle Bridge,-64.372,45.218171
KIN069,Gladys Porter  Bridge,-64.40727,45.094716
KIN070,Randville Bridge,-64.442696,45.150955
KIN071,Reids Bridge,-64.841157,45.020097
KIN072,Shaws Bridge,-64.707771,45.05236
KIN073,Simpson's Bridge,-64.316415,45.077885
KIN074,Skinner Bridge,-64.605767,45.089656
KIN075,Spectacle  Bridge,-64.754009,44.710234
KIN076,Spinney Mill  Bridge,-64.880382,44.941807
KIN077,Tom Riley Bridge,-64.253077,45.021047
KIN078,Tufts Hollow Bridge,-64.942881,44.977042
KIN079,Twelve Mile Bridge,-64.67833,44.828227
KIN080,Upper Dyke Bridge,-64.489805,45.110388
KIN081,Vaughns Bridge,-64.302282,45.085054
KIN082,Warner Bridge,-64.968622,44.997832
KIN083,Waterville Bridge,-64.679913,45.056966
KIN085,White Rock Bridge,-64.414655,45.048596
KIN086,Whitman Bridge,-64.840412,45.0063
KIN088,West Brooklyn Overpass Bridge,-64.239127,45.08635
KIN089,Horton Cross Road O/P,-64.290479,45.101904
KIN090,Grand Pre Overpass on 101,-64.303587,45.096551
KIN091,Melanson Road U/P Bridge on 101,-64.335662,45.084569
KIN092,Gaspereau Avenue O/P Bridge,-64.350813,45.082023
KIN093,Highland Avenue Overpass Bridge,-64.358451,45.080643
KIN094,"Greenwich Underpass on 101 "" Interchange""",-64.398737,45.076215
KIN095,Deep Hollow Overpass Bridge on 101,-64.417617,45.071389
KIN096,"Highbury Underpass on 101 ""Interchange""",-64.471273,45.054792
KIN097,Trunk 12 Overpass Bridge,-64.522119,45.052562
KIN098,Coldbrook Overpass Bridge on 101,-64.562985,45.068279
KIN099,Coldbrook DAR U/P Bridge on 101,-64.568391,45.072441
KIN100,Lovett Road Overpass on 101,-64.578685,45.077906
KIN101,Cornwallis River #1 Bridge,-64.580742,45.078361
KIN102,Cambridge Road O/P  Bridge on 101,-64.636213,45.074045
KIN103,Black Rock Road Overpass  Bridge on 101,-64.688409,45.065422
KIN104,Berwick Overpass on Highway 101,-64.739901,45.056245
KIN105,Horton Bridge,-64.27004,45.100766
KIN106,Cornwallis River & DAR Bridge,-64.468939,45.072566
KIN107,Marshall Road O/P Bridge on 101,-64.965322,44.991276
KIN108,Victoria Harbour O/P Bridge on 101,-64.840893,45.035344
KIN109,Oak Island Overpass Bridge on 101,-64.258131,45.099526
KIN111,Morden Road O/P Bridge on 101,-64.873445,45.02537
KIN112,Dodge Brook Culvert Bridge,-64.51863,45.051415
KIN113,Beach Bridge,-64.562613,45.026946
KIN114,Jones Bridge,-64.49397,45.021915
KIN116,Alex Legge East Bridge,-64.519275,44.870239
KIN117,Greenfield Bridge,-64.326354,45.01342
KIN118,P. Joudrey Bridge,-64.329302,45.022086
KIN119,Falls Brook Bridge,-64.508117,45.051453
KIN121,Schofield Bridge,-64.520489,45.050859
KIN122,Salmontail Bridge,-64.52135,44.863833
KIN123,Ward Bridge,-64.523608,45.049871
KIN124,Gaspereau River  #2 Bridge,-64.531454,44.991681
KIN125,Shaw Road Multiplate Bridge,-64.708345,45.061878
KIN126,Visser's Farm Crossing Multiplate,-64.694388,45.064372
KIN127,Davidson Culvert Bridge,-64.827165,45.02793
KIN128,Clairmont Road Multiplate Bridge,-64.910595,45.013759
KIN129,Farm Multiplate Bridge,-64.808655,45.043917
KIN130,Greenwood Road Multiplate Bridge,-64.92153,45.0085
KIN131,Long Point Multiplate Bridge,-64.788296,45.047593
KIN132,New Road Multiplate Bridge,-64.856814,45.030328
KIN133,Saunders Farm Multiplate Bridge,-64.889937,45.020606
KIN134,Sharpe's Hill Bridge,-64.633689,45.057405
KIN135,W.W. Pineo Culvert Bridge,-64.667715,45.052126
KIN136,Victoria Harbour Bridge,-64.888629,45.125026
KIN137,Mason Bridge,-64.599937,45.064126
KIN138,Ogilvies Brook Bridge,-64.848358,45.138714
KIN139,Donnelins Brook (Meekin) Bridge,-64.859745,45.135003
KIN140,Hannifan Bridge,-64.98955,45.061803
KIN141,Sullivan Bridge,-64.636634,45.182418
KIN147,Busby MacMahon Bridge,-64.868487,45.033868
KIN150,Franley Farm  (Franey) Bridge,-64.792724,45.046781
KIN151,Graves Culvert Bridge,-64.829108,45.039042
KIN152,Graves Cattle Pass Bridge,-64.833125,45.037779
KIN153,Pierce Culvert Bridge,-64.864877,45.027827
KIN154,Cornwallis River Culvert Bridge,-64.746408,45.055078
KIN156,Barren's Bridge,-64.73857,44.952613
KIN157,Buchanan Bridge,-64.753833,45.052128
KIN158,Campbell Meadow Bridge,-64.921952,45.012095
KIN159,Joe Lee Bridge,-64.888584,45.027451
KIN160,Webster Mill Bridge,-64.63155,45.042097
KIN161,Country Home (Parker House) Bridge,-64.673404,45.055896
KIN162,Aubrey Dodge Bridge,-64.770846,45.02181
KIN164,Pierce Bridge,-64.922236,45.009594
KIN165,Ewing Bridge,-64.804266,44.998918
KIN166,Factory Dale Bridge,-64.782461,44.988051
KIN167,Turner Brook Bridge,-64.837049,45.143657
KIN169,Ray Bridge,-64.870911,45.112534
KIN169A,Ray Bridge,-64.870911,45.112534
KIN170,Robinson Bridge,-64.914311,45.101107
KIN172,Meadowvale Bridge,-64.940777,44.9507
KIN173,Spurgeon Bishop Bridge,-64.862536,45.01098
KIN174,Morse Bridge,-64.729753,45.079939
KIN175,Woodman Hollow Bridge,-64.635596,45.022753
KIN176,Rufus Power Culvert Bridge,-64.710057,45.099106
KIN177,Wood Bridge,-64.612308,45.107757
KIN178,Church Cross Bridge,-64.731235,45.158356
KIN179,Fred Saunders Bridge,-64.77442,45.155797
KIN180,George Graves Bridge,-64.843658,45.030036
KIN181,School House Road Bridge,-64.84056,45.025083
KIN182,Canning Factory Bridge,-64.845267,45.027333
KIN184,Killiam Brook Bridge,-64.649439,45.083275
KIN185,Steam Mill Bridge,-64.513463,45.109317
KIN186,Oway River Bridge,-64.455299,45.128372
KIN187,Edward Pineo Bridge,-64.363647,45.227092
KIN189,McGregor Bridge,-64.531118,45.106496
KIN191,Benjamin Bridge,-64.381505,45.060187
KIN192,Butler West Bridge,-64.505241,44.919672
KIN194,Perry Atwell Bridge,-64.382991,45.009865
KIN195,Porcupine Bridge,-64.395313,44.999643
KIN196,Bishop Mountain Overpass Bridge,-64.945398,44.9978
KIN198,Webster Mill Bridge,-64.635043,45.054604
KIN199,Palton Bridge,-64.732711,45.077239
KIN200,Usher Bridge,-64.646772,45.040997
KIN209,Peck Meadow Bridge,-64.361589,44.99582
KIN210,Keil Schofield Bridge,-64.416755,45.014929
KIN211,Lemuel Levy Bridge,-64.369264,44.998596
KIN212,McGowan Multiplate,-64.711752,44.720659
KIN213,Cranberry Bog Road Bridge,-64.781273,45.031726
KIN214,Berwick Storm Flow Bridge,-64.739249,45.054413
KIN215,Storm Flow Multiplate Bridge,-64.739408,45.054872
KIN217,Jacques (Auburn) Bridge,-64.858663,45.015881
KIN218,Evangeline's Bridge,-64.454432,45.127813
KIN219,Fish Hatchery Culvert Bridge,-64.600953,45.061111
KIN220,Charles Tupper Bridge,-64.575273,45.067089
KIN221,Arthur Brydon Bridge,-64.77447,45.061882
KIN222,Ross Clark Culvert Bridge,-64.663474,45.099842
KIN223,Lake Torment  Multiplate,-64.726438,44.718609
KIN224,Newton Cogswell Multiplate,-64.512429,45.230031
KIN229,Moore's Brook Culvert Bridge,-64.50721,45.049096
KIN230,Gordon Mill Bridge,-64.90168,44.92304
KIN231,Givan's Brook #1 Bridge,-64.808744,45.150382
KIN232,Givan's Brook #2 Bridge,-64.807875,45.14945
KIN233,John Buchanan Bridge,-64.69955,45.023548
KIN235,Calder Bridge,-64.7518,45.072817
KIN237,Frank Rainforth Bridge,-64.766889,45.011768000000004
KIN238,Thompson Culvert Bridge,-64.713152,45.026976
KIN239,Russell Vault Bridge,-64.686448,45.175933
KIN240,Thrashing Mill Bridge,-64.626707,45.029023
KIN241,Ed Palmer Bridge,-64.828219,44.98866
KIN242,Schoolhouse Bridge,-64.751728,45.01584
KIN243,Chipman Brook Bridge,-64.667609,45.186355
KIN244,White Brook Bridge,-64.781897,45.059853
KIN245,Canning Abioteau Bridge,-64.410894,45.150867
KIN246,Gold Brook Bridge,-64.309263,45.00727
KIN247,Stephen Saunders Bridge,-64.774,44.969393
KIN248,Stephen Collins  Bridge,-64.843674,44.966396
KIN249,Cleveland Rd. Bridge,-64.659846,45.022729
KIN250,John Boyd Bridge,-64.400627,45.022775
KIN251,G. Pemberton Bridge,-64.340725,45.034765
KIN252,Stanley Atwell Bridge,-64.371532,45.014099
KIN253,Harding Brook Bridge,-64.318369,45.075173
KIN254,London Culvert Bridge,-64.211481,45.086631
KIN255,Joe Harves South Bridge,-64.221327,45.047954
KIN256,Stephanie's Bridge,-64.671809,45.035223
KIN257,Tremont Bridge,-64.913909,44.956458
KIN259,Rainsforth Bridge,-64.759565,45.02021
KIN261,Walker Brook Bridge,-64.969325,44.9876
KIN264,Wellington Dyke Bridge,-64.40397,45.126873
KIN268,Ells Brook Bridge,-64.39418,45.279085
KIN269,Huntley Brook Bridge,-64.391038,45.291365
KIN271,Coulter Bridge,-64.359461,45.06372
KIN272,Karen's Bridge,-64.535866,44.84469
KIN273,North Brook  Bridge,-64.474403,45.150505
KIN274,Kate's Bridge,-64.179184,45.071813
KIN275,Rockland Brook,-64.742421,45.012264
KIN276,Sarah's Bridge,-64.376874,44.982386
KIN277,The Twins,-64.25907,45.100331
KIN278,Exit 9 Culvert,-64.258614,45.099691
KIN279,Oak Island Road Culvert,-64.258445,45.099076
KIN280,Parker Brook Culvert,-64.815022,45.042782
KIN281,White Brook Culvert,-64.766557,45.051461
KIN282,Abattior Culvert,-64.755234,45.053492
KIN283,Exit 16 Culvert,-64.843803,45.034424
KIN284,Fleet Culvert,-64.885763,45.021865
KIN285,Ben Jackson Connector Overpass,-64.222001,45.070871
KIN287,"Scots Bay Wharf Road Bridge, Pedestrian Bridge",-64.398932,45.300394
KIN289,Coleman Road,-64.673343,45.084472
KIN291,Stone Pillar Bridge,-64.811638,44.74302
KIN292,Olga's Bridge,-64.937953,45.095212
KIN294,First Nations Culverts,-64.648049,45.072633
KIN295,Ratchford Culverts,-64.655609,45.071282
KIN296,Rousseau's Trout Pond Culverts,-64.846509,44.983334
KIN297,Coldbrook Twins,-64.569184,45.073057
KIN298,Malle Culvert,-64.831198,45.0384
KIN299,Fish Hatchery Culvert,-64.601504,45.06024
KIN301,Keddys Brook Culvert,-64.897306,45.018177
KIN302,Old Loop Bridge,-64.63819,45.080971
KIN303,Dual Culvert,-64.782442,45.126938
KIN304,Elliot's Culvert,-64.249429,45.10571
KIN305,Church  Culverts,-64.481399,45.10311
KIN310,Loewen Farm Bridge,-64.698848,45.106237
KIN312,Garland Bridge,-64.773591,45.112484
KIN313,Lewis Brook Culvert,-64.935863,45.025889
KIN314,Nelly's Brook Culvert,-64.958181,45.014798
KIN317,Oak Point (Kingsport),-64.366107,45.158844
KIN318,Upper Chipman Brook Bridge,-64.660914,45.160648
KIN319,Grand Pre OHS,-64.280036,45.10164
KIN320,Granite Drive Interchange,-64.43927,45.062873
KIN322,Parker Brook Culvert,-64.781443,45.048802
KIN324,Triplets Culvert,-64.25794,45.0998
LUN001,Barkhouse Bridge,-64.314632,44.514906
LUN002,Beaver Dam Bridge,-64.304387,44.569026
LUN004,East River Bridge,-64.168753,44.586904
LUN005,Fletcher Hebb Bridge,-64.543428,44.345456
LUN006,Goat Lake Bridge,-64.207125,44.579604
LUN007,Gold River #1 Bridge,-64.324697,44.553838
LUN008,Hawbolt Bridge,-64.245372,44.545683
LUN009,Hebbs Mill Spillway Bridge,-64.545712,44.351897
LUN011,Martin's River Bridge,-64.333666,44.485957
LUN012,Middle River Bridge,-64.287662,44.566092
LUN015,Timothy Whynott Bridge,-64.483588,44.401103
LUN016,Cookville Bridge,-64.553365,44.410811
LUN017,Feindel's Bridge,-64.756322,44.577734
LUN018,Indian Brook #1 Bridge,-64.69918,44.532953
LUN019,Kedy Bridge,-64.640137,44.494402
LUN020,Meisner Bridge,-64.768671,44.59736
LUN021,Princess Brook Bridge,-64.800701,44.616585
LUN023,Pratt  Bridge,-64.453357,44.736603
LUN026,Ernst ( Bapist ) Bridge,-64.392293,44.433836
LUN027,Bolivar Bridge,-64.441925,44.372761
LUN028,Branch Bridge,-64.608134,44.431557
LUN029,Brown Bridge,-64.477002,44.247964
LUN030,Bruhm Bridge,-64.59157,44.447219
LUN031,Cherryfield Bridge,-64.80918,44.627155
LUN032,Chesley Bridge,-64.70189,44.567888
LUN033,Conquerall Mills Bridge,-64.525732,44.30818
LUN037,Crouse Bridge,-64.604724,44.435026
LUN038,Crousetown Bridge,-64.485108,44.261906
LUN039,Dagley's Mill Multiplate Bridge,-64.525206,44.272126
LUN040,Deep Cove Bridge,-64.101699,44.530093
LUN041,Demon's Run Bridge,-64.771638,44.481692
LUN042,Dollivers Brook Bridge,-64.563375,44.158874
LUN043,Fiendal Bridge,-64.626302,44.551006
LUN044,Fitch (Lake Road) Bridge,-64.520782,44.285544
LUN045,Forties Bridge,-64.604773,44.730528
LUN046,Gilmore Bridge,-64.776169,44.35283
LUN048,Gully Bridge,-64.653898,44.5881
LUN049,Mill Brook Bridge,-64.241752,44.666732
LUN050,Hebbs Mill Bridge,-64.539634,44.350403
LUN051,Heckmans Bridge,-64.240868,44.377645
LUN052,Henley Mill Bridge,-64.785383,44.359014
LUN053,Hermans Island Bridge,-64.338004,44.420235
LUN054,Hirtle Bridge,-64.728571,44.469563
LUN056,Indian Brook #2 Bridge,-64.701803,44.555006
LUN057,Indian Brook #4 Bridge,-64.69132,44.579839
LUN058,Indian Path Bridge,-64.337152,44.331644
LUN059,Joudrey Bridge,-64.603042,44.607072
LUN060,LaHave Island Bridge,-64.381282,44.230077
LUN061,Lake Pleasant Bridge,-64.823022,44.553863
LUN062,Liberal Bridge,-64.863044,44.424064
LUN063,Little Cherryfield Bridge,-64.810329,44.622155
LUN066,Middle River Bridge,-64.315002,44.618026
LUN067,Middle River #2 Bridge,-64.314772,44.618197
LUN068,Mill #1 Bridge,-64.429507,44.459152
LUN069,Mill #2 Bridge,-64.565537,44.15742
LUN071,Morley Bridge,-64.449258,44.738798
LUN072,MacKay Bridge,-64.729462,44.427537
LUN074,Parks Creek Bridge,-64.350004,44.303036
LUN075,Pernette Bridge,-64.410294,44.308754
LUN076,Petite Riviere Bridge,-64.446443,44.234246
LUN077,Power House Bridge,-64.544561,44.34614
LUN078,Rhodes Bridge,-64.640829,44.527465
LUN079,Risser Bridge,-64.652755,44.498397
LUN080,Riverport Bridge,-64.328475,44.295863
LUN081,Robar Bridge,-64.543328,44.513939
LUN082,James Robar Bridge,-64.763644,44.608415
LUN083,Rocky Lake Bridge,-64.062692,44.597916
LUN084,Rosebank Bridge,-64.448374,44.720096
LUN085,Rudolph Cove Bridge,-64.444549,44.365656
LUN086,Sherbrooke Bridge,-64.644837,44.72837
LUN087,Smith Bridge,-64.618822,44.414341
LUN088,Sperry #1 Bridge,-64.460052,44.238134
LUN089,Sperry #2 Bridge,-64.456666,44.238246
LUN090,Solomon Brook Bridge,-64.671782,44.60261
LUN091,Stillwater Bridge,-64.5803,44.324528
LUN093,Mush -A- Mush  Bridge,-64.398297,44.470842
LUN094,Varner #2 Bridge,-64.72581,44.544929
LUN095,Veinot #1 Bridge,-64.79688,44.505199
LUN096,Veinot #2 Bridge,-64.519951,44.420862
LUN097,Veinot Mill Bridge,-64.792277,44.527265
LUN098,Venoits #3 Bridge,-64.738358,44.670714
LUN099,Crousetown Road Bridge,-64.488808,44.262067
LUN100,Wagner Bridge,-64.64254,44.452704
LUN101,Wallaback Bridge,-64.439941,44.797857
LUN102,Wentzell Bridge,-64.62376,44.463015
LUN103,West River Bridge,-64.74649,44.55138
LUN104,Cross Brook Bridge,-64.419008,44.764793
LUN105,Nine Mile Lake Bridge,-64.311357,44.687193
LUN108,Forty River Bridge,-64.583938,44.729422
LUN109,Reece Road #1 Bridge,-64.567661,44.731739
LUN110,Twenty Brook Bridge,-64.532963,44.73421
LUN111,Larder River Bridge,-64.50057,44.735713
LUN112,Mill Brook #1 Bridge,-64.441154,44.747473
LUN114,Nelson Brook Bridge,-64.654914,44.650183
LUN118,Fraxville Road Bridge,-64.558773,44.75173
LUN119,Lake Ramsey Road Bridge,-64.51259,44.753312
LUN121,Gully Brook Bridge,-64.502965,44.748785
LUN123,Bob & Joan Brook Bridge,-64.744418,44.68228
LUN124,Halfway Brook Bridge,-64.270248,44.602335
LUN126,Tilleys Cove Brook Bridge,-64.022296,44.537861
LUN128,Shoal Cove Bridge,-64.110389,44.499735
LUN129,Blandford Bridge,-64.125165,44.549707
LUN130,Little East River Bridge,-64.144332,44.568923
LUN131,East River U/P  on 103,-64.178757,44.592715
LUN132,Barry's Brook CNR U/P Bridge on 103,-64.171714,44.594571
LUN133,East River Bridge,-64.164627,44.596411
LUN134,Goat Lake R/R U/P Bridge on 103,-64.204988,44.588643
LUN135,Scotch Cove Bridge,-64.21373,44.570199
LUN136,Peninsula Road Bridge,-64.243219,44.535541
LUN137,Middle River Road Bridge,-64.282001,44.570358
LUN138,McInnis Road Bridge,-64.274841,44.575796
LUN139,Beech Hill Road U/P Bridge on 103,-64.329623,44.557303
LUN140,Gold River Bridge @ HWY 103,-64.327036,44.562194
LUN141,Trunk #12 O/P Bridge on 103,-64.314114,44.57464
LUN142,Middle River  Bridge,-64.288672,44.585605
LUN143,Trunk #14 O/P Bridge on 103,-64.267011,44.585803
LUN144,Chester Grant Road Bridge,-64.310167,44.619219
LUN145,Martins River Bridge,-64.340534,44.488863
LUN147,Oakland Lake O/P Bridge on 103,-64.370726,44.472128
LUN148,Ansell Brook Bridge,-64.354483,44.475176
LUN150,Oakland CNR U/P Bridge on TK # 3,-64.371463,44.461209
LUN151,Smelt Cove Bridge,-64.342884,44.421254
LUN152,Hatchery Bridge,-64.343779,44.413935
LUN155,Deans Corner Bridge,-64.330679,44.391584
LUN156,Lilydale CNR Overpass Bridge,-64.329383,44.387112
LUN157,Garden Lots Road Bridge,-64.280483,44.376277
LUN158,Puffycup Cove Bridge,-64.322757,44.364268
LUN159,Mason's Beach Bridge,-64.342702,44.367747
LUN161,Lohnes Brook Bridge,-64.345819,44.36551
LUN164,Grimms Brook Bridge,-64.382158,44.343959
LUN170,Smith Brook Bridge,-64.360491,44.271119
LUN171,Mush A Mush River #2 Bridge,-64.39235,44.470801
LUN172,Clearland Road U/P Bridge on 103,-64.398278,44.468798
LUN173,Cornwall Road O/P Bridge on 103,-64.420605,44.452729
LUN174,Sweetland R/R U/P Bridge on 103,-64.435733,44.441666
LUN175,Blockhouse Mill Brook #1 Bridge,-64.435647,44.46341
LUN176,Blockhouse Mill Brook #2 Bridge,-64.440275,44.467275
LUN178,Aulenback Brook,-64.46403,44.464982
LUN180,Northfield Road O/P on 103,-64.46023,44.42783
LUN183,Back Cornwall Road,-64.484845,44.476304
LUN184,Feener Brook Bridge,-64.465216,44.42028
LUN185,Blysteiner Lake U/P Bridge on 103,-64.490082,44.399382
LUN186,Conrad Road Bridge,-64.44563,44.369224
LUN187,Wagner Brook Bridge,-64.445649,44.368314
LUN188,Dayspring Bridge,-64.479447,44.374281
LUN190,Smelt Brook Bridge,-64.419545,44.328258
LUN192,Miller Pond Bridge,-64.409467,44.297054
LUN193,New Cumberland Road Bridge,-64.483784,44.312568
LUN194,Hebb Mill Brook  #1 Bridge,-64.48566,44.31072
LUN198,Middlewood Bridge,-64.573681,44.228918
LUN200,Green Bay Bridge,-64.435497,44.21793
LUN201,Broad Cove Bridge,-64.48397,44.186507
LUN203,Spectacle Lake Bridge,-64.5969,44.253239
LUN205,Mines Road Bridge,-64.598298,44.31995
LUN206,Birch Brook Bridge,-64.635716,44.331816
LUN207,Lapland Road Bridge,-64.657403,44.314585
LUN208,Salters Brook Bridge,-64.703468,44.279623
LUN210,Hebb Mill Brook # 2,-64.502101,44.325959
LUN212,Bolivar Road #2 Bridge,-64.703276,44.316692
LUN213,Narrows ( Only a Footbridge ),-64.723236,44.307148
LUN216,Still Brook Bridge,-64.67956,44.348663
